"Species_Metadata","MDS_V1","MDS_V2","Description","Bacteria","Target","Phyla","Class","Min_Distance","Min_Name","Groups","Min_Groups"
"Streptomyces_pratensis_Actinobacteria_Streptomycetales_Other",-16.3079357031575,-13.1019810132549,"Streptomyces_pratensis_Actinobacteria_Streptomycetales_Other","S. pratensis","Other","Actinobacteria","Streptomycetales",15.9416,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Streptomyces_scabiei_Actinobacteria_Streptomycetales_Other",-16.2048208045178,-12.9658573314998,"Streptomyces_scabiei_Actinobacteria_Streptomycetales_Other","S. scabiei","Other","Actinobacteria","Streptomycetales",15.70588,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Streptomyces_sp._Actinobacteria_Streptomycetales_Other",-16.0810331592444,-12.8103395614841,"Streptomyces_sp._Actinobacteria_Streptomycetales_Other","S. sp.","Other","Actinobacteria","Streptomycetales",15.44049,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Streptomyces_venezuelae_Actinobacteria_Streptomycetales_Other",-16.3628397167944,-13.1701693554282,"Streptomyces_venezuelae_Actinobacteria_Streptomycetales_Other","S. venezuelae","Other","Actinobacteria","Streptomycetales",16.08041,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Streptomyces_vietnamensis_Actinobacteria_Streptomycetales_Other",-16.3636919465828,-13.1712527398974,"Streptomyces_vietnamensis_Actinobacteria_Streptomycetales_Other","S. vietnamensis","Other","Actinobacteria","Streptomycetales",16.08239,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Streptomyces_violaceusniger_Actinobacteria_Streptomycetales_Other",-16.0449658204792,-12.7635627673306,"Streptomyces_violaceusniger_Actinobacteria_Streptomycetales_Other","S. violaceusniger","Other","Actinobacteria","Streptomycetales",15.31609,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Streptosporangium_roseum_Actinobacteria_Streptosporangiales_Other",-16.6312399125095,-13.4970570101161,"Streptosporangium_roseum_Actinobacteria_Streptosporangiales_Other","S. roseum","Other","Actinobacteria","Streptosporangiales",16.84458,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Sulfobacillus_acidophilus_Firmicutes_Clostridia_Other",-9.59387901932321,0.811150627062093,"Sulfobacillus_acidophilus_Firmicutes_Clostridia_Other","S. acidophilus","Other","Firmicutes","Clostridia",25.0591,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Sulfuricella_denitrificans_Proteobacteria_Betaproteobacteria_Other",18.8566896817026,-7.01298549972585,"Sulfuricella_denitrificans_Proteobacteria_Betaproteobacteria_Other","S. denitrificans","Other","Proteobacteria","Betaproteobacteria",23.09362,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Betaproteobacteria","Betaproteobacteria (N=85)"
"Sulfuricurvum_kujiense_Proteobacteria_Epsilonproteobacteria_Other",1.73543149398706,0.333221992715872,"Sulfuricurvum_kujiense_Proteobacteria_Epsilonproteobacteria_Other","S. kujiense","Other","Proteobacteria","Epsilonproteobacteria",41.14634,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Epsilonproteobacteria","Epsilonproteobacteria (N=37)"
"Sulfurihydrogenibium_azorense_Aquificae_Aquificales_Other",-10.4090667597411,1.24313334679771,"Sulfurihydrogenibium_azorense_Aquificae_Aquificales_Other","S. azorense","Other","Aquificae","Aquificales",34.68444,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Sulfurihydrogenibium_sp._Aquificae_Aquificales_Other",-10.5924779188791,1.17952280075716,"Sulfurihydrogenibium_sp._Aquificae_Aquificales_Other","S. sp.","Other","Aquificae","Aquificales",35.57537,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Sulfurimonas_autotrophica_Proteobacteria_Epsilonproteobacteria_Other",1.77622013962911,0.281227898376245,"Sulfurimonas_autotrophica_Proteobacteria_Epsilonproteobacteria_Other","S. autotrophica","Other","Proteobacteria","Epsilonproteobacteria",41.70834,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Epsilonproteobacteria","Epsilonproteobacteria (N=37)"
"Sulfurimonas_denitrificans_Proteobacteria_Epsilonproteobacteria_Other",1.76729868530696,0.291480808721606,"Sulfurimonas_denitrificans_Proteobacteria_Epsilonproteobacteria_Other","S. denitrificans","Other","Proteobacteria","Epsilonproteobacteria",41.59682,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Epsilonproteobacteria","Epsilonproteobacteria (N=37)"
"Sulfuritalea_hydrogenivorans_Proteobacteria_Betaproteobacteria_Other",18.8457817736395,-6.65152081856905,"Sulfuritalea_hydrogenivorans_Proteobacteria_Betaproteobacteria_Other","S. hydrogenivorans","Other","Proteobacteria","Betaproteobacteria",22.43606,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Betaproteobacteria","Betaproteobacteria (N=85)"
"Sulfurospirillum_barnesii_Proteobacteria_Epsilonproteobacteria_Other",1.83752746412707,0.218140190296808,"Sulfurospirillum_barnesii_Proteobacteria_Epsilonproteobacteria_Other","S. barnesii","Other","Proteobacteria","Epsilonproteobacteria",42.41182,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Epsilonproteobacteria","Epsilonproteobacteria (N=37)"
"Sulfurospirillum_cavolei_Proteobacteria_Epsilonproteobacteria_Other",1.84615390781665,0.207371054445906,"Sulfurospirillum_cavolei_Proteobacteria_Epsilonproteobacteria_Other","S. cavolei","Other","Proteobacteria","Epsilonproteobacteria",42.52867,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Epsilonproteobacteria","Epsilonproteobacteria (N=37)"
"Sulfurospirillum_deleyianum_Proteobacteria_Epsilonproteobacteria_Other",1.82945537163433,0.228183621366967,"Sulfurospirillum_deleyianum_Proteobacteria_Epsilonproteobacteria_Other","S. deleyianum","Other","Proteobacteria","Epsilonproteobacteria",42.30279,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Epsilonproteobacteria","Epsilonproteobacteria (N=37)"
"Sulfurospirillum_multivorans_Proteobacteria_Epsilonproteobacteria_Other",1.8665392508398,0.182033710365162,"Sulfurospirillum_multivorans_Proteobacteria_Epsilonproteobacteria_Other","S. multivorans","Other","Proteobacteria","Epsilonproteobacteria",42.80377,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Epsilonproteobacteria","Epsilonproteobacteria (N=37)"
"Sulfurospirillum_sp._Proteobacteria_Epsilonproteobacteria_Other",1.84224309163487,0.212275524311028,"Sulfurospirillum_sp._Proteobacteria_Epsilonproteobacteria_Other","S. sp.","Other","Proteobacteria","Epsilonproteobacteria",42.47549,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Epsilonproteobacteria","Epsilonproteobacteria (N=37)"
"Sulfurovum_sp._Proteobacteria_Epsilonproteobacteria_Other",1.80499504710501,0.248188503700475,"Sulfurovum_sp._Proteobacteria_Epsilonproteobacteria_Other","S. sp.","Other","Proteobacteria","Epsilonproteobacteria",42.05907,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Epsilonproteobacteria","Epsilonproteobacteria (N=37)"
"Symbiobacterium_thermophilum_Firmicutes_Clostridia_Other",-9.53512851347935,1.87357058839378,"Symbiobacterium_thermophilum_Firmicutes_Clostridia_Other","S. thermophilum","Other","Firmicutes","Clostridia",23.24347,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Synechococcus_elongatus_Cyanobacteria_Synechococcales_Other",-8.09064761824743,-2.37362139799764,"Synechococcus_elongatus_Cyanobacteria_Synechococcales_Other","S. elongatus","Other","Cyanobacteria","Synechococcales",31.00795,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Synechococcus_sp._Cyanobacteria_Synechococcales_Other",-8.0991804536566,-2.39233951623178,"Synechococcus_sp._Cyanobacteria_Synechococcales_Other","S. sp.","Other","Cyanobacteria","Synechococcales",31.21575,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Synechocystis_sp._Cyanobacteria_Synechococcales_Other",-7.992639611621,-2.27735429160458,"Synechocystis_sp._Cyanobacteria_Synechococcales_Other","S. sp.","Other","Cyanobacteria","Synechococcales",28.88225,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Syntrophobacter_fumaroxidans_Proteobacteria_Deltaproteobacteria_Other",-5.85431157660756,3.53508494178187,"Syntrophobacter_fumaroxidans_Proteobacteria_Deltaproteobacteria_Other","S. fumaroxidans","Other","Proteobacteria","Deltaproteobacteria",30.66548,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Deltaproteobacteria/Oligoflexia","Deltaproteobacteria (N=46)"
"Syntrophobotulus_glycolicus_Firmicutes_Clostridia_Other",-10.2296746748725,0.988407746987,"Syntrophobotulus_glycolicus_Firmicutes_Clostridia_Other","S. glycolicus","Other","Firmicutes","Clostridia",24.60519,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Syntrophomonas_wolfei_Firmicutes_Clostridia_Other",-10.1084839612544,1.58297853804245,"Syntrophomonas_wolfei_Firmicutes_Clostridia_Other","S. wolfei","Other","Firmicutes","Clostridia",25.68669,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Tannerella_forsythia_Bacteroidetes_Bacteroidia_Other",-9.3693100346134,9.10930435510228,"Tannerella_forsythia_Bacteroidetes_Bacteroidia_Other","T. forsythia","Other","Bacteroidetes","Bacteroidia",22.76123,"Flavobacterium_johnsoniae_Bacteroidetes_Flavobacteriia_Structural","Bacteroidetes","Bacteroidetes (N=85)"
"Tatlockia_micdadei_Proteobacteria_Gammaproteobacteria_Other",17.0920599601343,-8.40459880320399,"Tatlockia_micdadei_Proteobacteria_Gammaproteobacteria_Other","T. micdadei","Other","Proteobacteria","Gammaproteobacteria",24.93304,"Pseudomonas_aeruginosa_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Taylorella_asinigenitalis_Proteobacteria_Betaproteobacteria_Other",18.5637537879308,-7.11294373274435,"Taylorella_asinigenitalis_Proteobacteria_Betaproteobacteria_Other","T. asinigenitalis","Other","Proteobacteria","Betaproteobacteria",24.78575,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Betaproteobacteria","Betaproteobacteria (N=85)"
"Taylorella_equigenitalis_Proteobacteria_Betaproteobacteria_Other",18.5592249893463,-7.11012467802694,"Taylorella_equigenitalis_Proteobacteria_Betaproteobacteria_Other","T. equigenitalis","Other","Proteobacteria","Betaproteobacteria",24.77797,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Betaproteobacteria","Betaproteobacteria (N=85)"
"Tepidanaerobacter_acetatoxydans_Firmicutes_Clostridia_Other",-10.8974483654761,0.452793797515075,"Tepidanaerobacter_acetatoxydans_Firmicutes_Clostridia_Other","T. acetatoxydans","Other","Firmicutes","Clostridia",24.0082,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Teredinibacter_turnerae_Proteobacteria_Gammaproteobacteria_Other",19.1790913816945,-7.13539584836183,"Teredinibacter_turnerae_Proteobacteria_Gammaproteobacteria_Other","T. turnerae","Other","Proteobacteria","Gammaproteobacteria",10.07234,"Pseudomonas_aeruginosa_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Terribacillus_aidingensis_Firmicutes_Bacilli_Other",-9.6663492942212,3.51608531907279,"Terribacillus_aidingensis_Firmicutes_Bacilli_Other","T. aidingensis","Other","Firmicutes","Bacilli",13.44323,"Listeria_monocytogenes_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Terriglobus_roseus_Acidobacteria_Acidobacteriales_Other",-7.5333715541018,0.87800439571547,"Terriglobus_roseus_Acidobacteria_Acidobacteriales_Other","T. roseus","Other","Acidobacteria","Acidobacteriales",33.32941,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Terriglobus_saanensis_Acidobacteria_Acidobacteriales_Other",-7.49250440531361,0.902727246540931,"Terriglobus_saanensis_Acidobacteria_Acidobacteriales_Other","T. saanensis","Other","Acidobacteria","Acidobacteriales",33.03224,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Tetragenococcus_halophilus_Firmicutes_Bacilli_Other",-10.121363930096,3.53491526335486,"Tetragenococcus_halophilus_Firmicutes_Bacilli_Other","T. halophilus","Other","Firmicutes","Bacilli",5.80174,"Enterococcus_faecalis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thalassolituus_oleivorans_Proteobacteria_Gammaproteobacteria_Other",19.3962619676818,-7.39565809130185,"Thalassolituus_oleivorans_Proteobacteria_Gammaproteobacteria_Other","T. oleivorans","Other","Proteobacteria","Gammaproteobacteria",11.75751,"Pseudomonas_aeruginosa_Proteobacteria_Gammaproteobacteria_Structural","Gammaproteobacteria","Gammaproteobacteria (N=268)"
"Thalassospira_xiamenensis_Proteobacteria_Alphaproteobacteria_Other",9.96617882344639,19.6820987749681,"Thalassospira_xiamenensis_Proteobacteria_Alphaproteobacteria_Other","T. xiamenensis","Other","Proteobacteria","Alphaproteobacteria",37.57707,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Alphaproteobacteria","Alphaproteobacteria (N=193)"
"Thauera_sp._Proteobacteria_Betaproteobacteria_Other",18.3802269657902,-6.7222542568491,"Thauera_sp._Proteobacteria_Betaproteobacteria_Other","T. sp.","Other","Proteobacteria","Betaproteobacteria",22.26688,"Acinetobacter_baumannii_Proteobacteria_Gammaproteobacteria_Structural","Betaproteobacteria","Betaproteobacteria (N=85)"
"Thermacetogenium_phaeum_Firmicutes_Clostridia_Other",-8.65901742799098,0.759886938540306,"Thermacetogenium_phaeum_Firmicutes_Clostridia_Other","T. phaeum","Other","Firmicutes","Clostridia",23.03446,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermaerobacter_marianensis_Firmicutes_Clostridia_Other",-10.1213756834962,-0.434674973845758,"Thermaerobacter_marianensis_Firmicutes_Clostridia_Other","T. marianensis","Other","Firmicutes","Clostridia",24.78654,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermanaerovibrio_acidaminovorans_Synergistetes_Synergistia_Other",-8.19236017278961,0.799725016093308,"Thermanaerovibrio_acidaminovorans_Synergistetes_Synergistia_Other","T. acidaminovorans","Other","Synergistetes","Synergistia",30.46062,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Thermincola_potens_Firmicutes_Clostridia_Other",-9.94635555710009,0.642898647280871,"Thermincola_potens_Firmicutes_Clostridia_Other","T. potens","Other","Firmicutes","Clostridia",21.84928,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermoanaerobacter_brockii_Firmicutes_Clostridia_Other",-9.73935541610974,1.69534707494521,"Thermoanaerobacter_brockii_Firmicutes_Clostridia_Other","T. brockii","Other","Firmicutes","Clostridia",22.28525,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermoanaerobacter_italicus_Firmicutes_Clostridia_Other",-9.75334971314891,1.6912402238698,"Thermoanaerobacter_italicus_Firmicutes_Clostridia_Other","T. italicus","Other","Firmicutes","Clostridia",22.34152,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermoanaerobacter_kivui_Firmicutes_Clostridia_Other",-9.77268620417055,1.68557980863681,"Thermoanaerobacter_kivui_Firmicutes_Clostridia_Other","T. kivui","Other","Firmicutes","Clostridia",22.41925,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermoanaerobacter_pseudethanolicus_Firmicutes_Clostridia_Other",-9.73884878283214,1.69549363686062,"Thermoanaerobacter_pseudethanolicus_Firmicutes_Clostridia_Other","T. pseudethanolicus","Other","Firmicutes","Clostridia",22.28323,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermoanaerobacter_sp._Firmicutes_Clostridia_Other",-9.73380384557561,1.69694869254623,"Thermoanaerobacter_sp._Firmicutes_Clostridia_Other","T. sp.","Other","Firmicutes","Clostridia",22.26315,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermoanaerobacter_wiegelii_Firmicutes_Clostridia_Other",-9.71031129944673,1.70376013792318,"Thermoanaerobacter_wiegelii_Firmicutes_Clostridia_Other","T. wiegelii","Other","Firmicutes","Clostridia",22.16936,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermoanaerobacterium_saccharolyticum_Firmicutes_Clostridia_Other",-10.4175838077366,1.32250345915148,"Thermoanaerobacterium_saccharolyticum_Firmicutes_Clostridia_Other","T. saccharolyticum","Other","Firmicutes","Clostridia",23.01278,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermoanaerobacterium_thermosaccharolyticum_Firmicutes_Clostridia_Other",-10.4443021367443,1.31434301859415,"Thermoanaerobacterium_thermosaccharolyticum_Firmicutes_Clostridia_Other","T. thermosaccharolyticum","Other","Firmicutes","Clostridia",23.11518,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermoanaerobacterium_xylanolyticum_Firmicutes_Clostridia_Other",-10.4300640408589,1.3186933402052,"Thermoanaerobacterium_xylanolyticum_Firmicutes_Clostridia_Other","T. xylanolyticum","Other","Firmicutes","Clostridia",23.0606,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermobacillus_composti_Firmicutes_Bacilli_Other",-11.6451107231965,2.23612380470662,"Thermobacillus_composti_Firmicutes_Bacilli_Other","T. composti","Other","Firmicutes","Bacilli",16.32475,"Listeria_monocytogenes_Firmicutes_Bacilli_Structural","Firmicutes","Firmicutes (N=264)"
"Thermobifida_fusca_Actinobacteria_Streptosporangiales_Other",-16.6182356030959,-13.4387926031938,"Thermobifida_fusca_Actinobacteria_Streptosporangiales_Other","T. fusca","Other","Actinobacteria","Streptosporangiales",18.03332,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Thermobispora_bispora_Actinobacteria_Actinobacteriaincertaesedis_Other",-16.6779952645462,-13.5316114209487,"Thermobispora_bispora_Actinobacteria_Actinobacteriaincertaesedis_Other","T. bispora","Other","Actinobacteria","Actinobacteriaincertaesedis",17.42514,"Mycobacterium_smegmatis_Actinobacteria_Corynebacteriales_Structural","Actinobacteria","Actinobacteria (N=193)"
"Thermocrinis_albus_Aquificae_Aquificales_Other",-11.2987756071628,1.30725480712073,"Thermocrinis_albus_Aquificae_Aquificales_Other","T. albus","Other","Aquificae","Aquificales",36.2253,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Thermocrinis_ruber_Aquificae_Aquificales_Other",-11.3487549220663,1.29196585420651,"Thermocrinis_ruber_Aquificae_Aquificales_Other","T. ruber","Other","Aquificae","Aquificales",36.4574,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
"Thermodesulfatator_indicus_Thermodesulfobacteria_Thermodesulfobacteriales_Other",-6.23528402195401,3.3991745835646,"Thermodesulfatator_indicus_Thermodesulfobacteria_Thermodesulfobacteriales_Other","T. indicus","Other","Thermodesulfobacteria","Thermodesulfobacteriales",29.87981,"Bacillus_subtilis_Firmicutes_Bacilli_Structural","Others","Others"
